count,mean,std,min,25%,50%,75%,max
3518.0,2.9792287804122535,10.731690724281439,0.0,0.0,0.0,0.13654447272357875,166.51010909173465
3518.0,2.9660071056128396,10.780524272507147,0.0,0.0,0.0,0.13418706461046545,173.07284051001207
3518.0,2.9896901313723414,11.161518957038572,0.0,0.0,0.0,0.034120514984491,178.26457654301512
3518.0,3.0289908410195836,10.867292780707245,0.0,0.0,0.0,0.10978142042845532,167.85371991889707
3518.0,2.9727515600927856,10.836382610187997,0.0,0.0,0.0,0.007871782441729267,192.6956578556307
3518.0,2.9161547156141965,10.693714086760924,0.0,0.0,0.0,0.003474414525632228,165.50255968038172
3518.0,2.9619014382595625,10.832285923812902,0.0,0.0,0.0,0.08857491955465549,168.50968417005097
3518.0,2.969263559979945,10.790739980738683,0.0,0.0,0.0,0.030543620890202412,187.75087001822757
3518.0,2.9612307370034174,10.749097186999165,0.0,0.0,0.0,0.03994028356021398,183.11320080489696
